      Date,          T,          P,         Ep,          I,         Ea,       Dsum,         Db,        Dmp
1993-02-26,  21.796104,   4.983565,   1.961649,   0.000000,   2.461649,   2.021915,   2.021915,   0.000000
1993-02-27,  13.092309,   3.999162,   1.178308,   0.000000,   1.678308,   1.820854,   1.820854,   0.000000
1993-02-28,  22.513475,   2.296893,   2.026213,   0.000000,   2.526213,  -0.729320,  -0.729320,   0.000000
1993-03-01,  19.409229,   3.797964,   1.746831,   0.000000,   2.246831,   1.051133,   1.051133,   0.000000
1993-03-02,  19.833417,   0.946610,   1.785008,   0.000000,   2.285008,  -1.838398,  -1.838398,   0.000000
1993-03-03,  17.080189,   5.024649,   1.537217,   0.000000,   2.037217,   2.487432,   2.487432,   0.000000
1993-03-04,  17.645260,   0.000000,   1.588073,   0.000000,   1.588073,  -1.588073,  -1.588073,   0.000000
1993-03-05,  15.968937,   3.116889,   1.437204,   0.000000,   1.937204,   0.679684,   0.679684,   0.000000
1993-03-06,  10.133332,   4.481789,   0.912000,   0.000000,   1.323484,   2.658305,   2.658305,   0.000000
1993-03-07,  18.259110,   6.080100,   1.643320,   0.000000,   2.143320,   3.525297,   3.525297,   0.000000
1993-03-08,  26.291896,   2.942155,   2.379664,   0.000000,   2.896644,  -0.471469,  -0.471469,   0.000000
1993-03-09,  31.586619,   0.000000,   2.890723,   0.000000,   2.890723,  -2.890723,  -2.890723,   0.000000
1993-03-10,  25.398043,   0.000000,   2.350184,   0.000000,   2.350184,  -2.350184,  -2.350184,   0.000000
1993-03-11,  12.279336,   0.000000,   1.143265,   0.000000,   1.143265,  -1.143265,  -1.143265,   0.000000
1993-03-12,  20.653465,   4.174038,   1.945568,   0.000000,   2.585586,   0.948434,   0.948434,   0.000000
1993-03-13,  23.154569,   5.936667,   2.215070,   0.000000,   2.903885,   2.343966,   2.343966,   0.000000
1993-03-14,  20.927108,  12.862437,   2.034995,   0.000000,   2.776396,   9.344639,   9.344639,   0.000000
1993-03-15,  11.312997,   0.000000,   1.111065,   0.000000,   1.111065,  -1.111065,  -1.111065,   0.000000
1993-03-16,  18.021567,   9.509932,   1.801227,   0.000000,   2.632840,   6.045479,   6.045479,   0.000000
1993-03-17,  25.222942,   2.093134,   2.593944,   0.000000,   3.521965,  -2.356853,  -2.356853,   0.000000
1993-03-18,  15.450368,   3.724487,   1.621096,   0.000000,   2.618523,   0.108537,   0.108537,   0.000000
1993-03-19,  25.173291,   5.279532,   2.741811,   0.000000,   3.872393,   0.276557,   0.276557,   0.000000
1993-03-20,  25.523595,   0.000000,   2.906566,   0.000000,   2.906566,  -2.906566,  -2.906566,   0.000000
1993-03-21,  18.380574,   3.919832,   2.171319,   0.000000,   3.609025,  -1.126899,  -1.126899,   0.000000
1993-03-22,  23.162137,   2.301840,   2.779456,   0.000000,   4.279456,  -3.477617,  -3.477617,   0.000000
1993-03-23,  19.688775,   0.665166,   2.362653,   0.000000,   3.027819,  -3.027819,  -3.027819,   0.000000
1993-03-24,  22.821619,   7.578014,   2.738594,   0.000000,   4.238594,   1.839420,   1.839420,   0.000000
1993-03-25,  26.018406,   0.000000,   3.122209,   0.000000,   3.122209,  -3.122209,  -3.122209,   0.000000
1993-03-26,  11.716357,   4.418638,   1.405963,   0.000000,   2.579522,   0.339116,   0.339116,   0.000000
1993-03-27,  19.690886,   8.536662,   2.362906,   0.000000,   3.862906,   3.500197,   3.500197,   0.000000
1993-03-28,  14.596430,   5.582754,   1.751572,   0.000000,   3.213610,   0.869143,   0.869143,   0.000000
1993-03-29,  22.738585,   7.699611,   2.728630,   0.000000,   4.228630,   2.008942,   2.008942,   0.000000
1993-03-30,  16.806366,   1.536167,   2.016764,   0.000000,   3.516764,  -3.480597,  -3.480597,   0.000000
1993-03-31,  22.753167,   7.532019,   2.730380,   0.000000,   4.230380,   1.801639,   1.801639,   0.000000
1993-04-01,  26.023980,   3.842258,   3.122878,   0.000000,   4.622878,  -2.280619,  -2.280619,   0.000000
1993-04-02,  16.529707,   1.917853,   1.983565,   0.000000,   3.483565,  -3.065712,  -3.065712,   0.000000
1993-04-03,  23.078033,   0.000000,   2.769364,   0.000000,   2.769364,  -2.769364,  -2.769364,   0.000000
1993-04-04,  12.305256,   0.000000,   1.476631,   0.000000,   1.476631,  -1.476631,  -1.476631,   0.000000
